<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FPT,20100816,11.4899,11.8945,11.4090,11.8945,130520
FPT,20100813,11.3281,11.5708,11.2472,11.4899,173160
FPT,20100812,11.8945,11.8945,11.4899,11.4899,208310
FPT,20100811,12.1372,12.1372,11.9753,11.9754,33000
FPT,20100810,11.8934,11.8934,11.6539,11.8135,309210
FPT,20100809,12.1329,12.1329,11.8934,11.9732,240080
FPT,20100806,12.4521,12.4521,12.1328,12.2925,277060
FPT,20100805,12.4521,12.6117,12.2925,12.6117,303250
FPT,20100804,12.2925,12.4521,11.9732,12.0530,276520
FPT,20100803,12.4521,12.7713,12.3722,12.4521,431310
FPT,20100802,12.0530,12.2925,12.0530,12.2126,198490
FPT,20100730,12.1329,12.4522,11.9732,12.2925,722770
FPT,20100729,11.3346,11.8933,11.3346,11.8934,504800
FPT,20100728,11.3346,11.5741,11.2548,11.3346,164670
FPT,20100727,11.3346,11.5740,11.2547,11.5741,943920
FPT,20100726,11.2548,11.2548,11.0952,11.0951,79350
FPT,20100723,11.2548,11.2548,11.1750,11.2548,180270
FPT,20100722,11.1749,11.2547,11.0951,11.1750,398000
FPT,20100721,11.0952,11.0952,11.0154,11.0951,131970
FPT,20100720,11.1750,11.1750,11.0154,11.1750,125270
FPT,20100719,11.0951,11.1749,11.0153,11.1750,116500
FPT,20100716,11.0951,11.0951,11.0153,11.0951,56830
FPT,20100715,10.8557,11.0951,10.8557,11.0951,122480
FPT,20100714,11.0951,11.0951,10.9355,10.9355,78990
FPT,20100713,11.1750,11.1750,11.0153,11.0951,480870
FPT,20100712,10.7758,10.9355,10.7758,10.9355,70640
FPT,20100709,11.0951,11.0951,10.9355,11.0153,43130
FPT,20100708,10.9355,11.1750,10.9355,11.0951,170440
FPT,20100707,11.0153,11.0153,10.7759,10.7759,118100
FPT,20100706,11.0153,11.0153,10.7759,10.8557,256550
FPT,20100705,11.0153,11.0153,10.8557,10.9355,165700
FPT,20100702,11.0154,11.0154,10.7759,10.8557,133410
FPT,20100701,10.8557,11.1749,10.8557,11.1750,276410
FPT,20100630,11.0951,11.0951,10.7758,11.0153,104470
FPT,20100629,11.0153,11.1750,10.9355,11.0951,481940
FPT,20100628,10.8557,10.9355,10.8557,10.8557,53210
FPT,20100625,10.9355,11.0951,10.8556,10.9355,113780
FPT,20100624,10.7759,11.2548,10.7759,11.0951,315930
FPT,20100623,11.0154,11.0952,10.7759,10.7759,85850
FPT,20100622,11.0153,11.1749,10.9355,11.1750,272670
FPT,20100621,11.0154,11.0154,10.8557,11.0153,190170
FPT,20100618,11.0153,11.0153,10.7759,10.7759,192690
FPT,20100617,10.8557,10.9355,10.7759,10.9355,284160
FPT,20100616,10.7758,10.7758,10.6162,10.7759,92920
FPT,20100615,10.6960,10.7759,10.6162,10.6162,133940
FPT,20100614,10.8556,10.9355,10.8556,10.9355,222930
FPT,20100611,10.7758,10.7758,10.6162,10.6960,137070
FPT,20100610,10.5364,10.6960,10.5364,10.6162,166990
FPT,20100609,10.5364,10.6163,10.4566,10.5364,141270
FPT,20100608,10.2969,10.3767,10.2969,10.3768,201830
FPT,20100607,10.5364,10.5364,10.2969,10.2969,242030
FPT,20100604,10.6960,10.7758,10.6960,10.6960,201460
FPT,20100603,10.5364,10.6960,10.5364,10.6162,337580
FPT,20100602,10.4566,10.6162,10.4566,10.5364,292360
FPT,20100601,10.3768,10.5364,10.2970,10.5364,208590
FPT,20100531,10.5364,10.5364,10.3768,10.3768,196760
FPT,20100528,10.6961,10.6961,10.4566,10.5364,475090
FPT,20100527,10.2969,10.4565,10.2171,10.4566,750690
FPT,20100526,10.5364,10.5364,10.2171,10.2969,250910
FPT,20100525,10.0575,10.2969,9.9776,10.2969,247320
FPT,20100524,9.6584,9.8180,9.5785,9.8180,151520
FPT,20100521,9.4987,9.7382,9.4189,9.4189,272680
FPT,20100520,9.2592,9.8180,9.2592,9.8180,89050
FPT,20100519,9.4189,9.5786,9.4189,9.4987,281930
FPT,20100518,9.6584,9.8180,9.5786,9.7382,281790
FPT,20100517,10.1373,10.1373,9.7382,9.7382,136050
FPT,20100514,10.1373,10.2969,10.1373,10.1373,43580
FPT,20100513,10.2171,10.2171,9.8978,10.1373,91730
FPT,20100512,10.2171,10.2969,9.9776,9.9776,93610
FPT,20100511,10.6206,10.7005,10.2213,10.2171,155980
FPT,20100510,10.3571,10.3571,10.0578,10.2373,335850
FPT,20100507,10.3571,10.4169,10.2373,10.3571,210840
FPT,20100506,10.5367,10.6564,10.4768,10.4768,299590
FPT,20100505,10.5965,10.6564,10.5366,10.6564,308760
FPT,20100504,10.8360,10.8360,10.5966,10.5965,101940
FPT,20100429,10.6564,10.6564,10.5366,10.5367,461540
FPT,20100428,10.5366,10.5965,10.4768,10.5965,156830
FPT,20100427,10.5965,10.7162,10.5965,10.5965,336330
FPT,20100426,10.5367,10.6564,10.5367,10.5965,267720
FPT,20100422,10.2972,10.5367,10.2972,10.5367,266820
FPT,20100421,10.2972,10.3571,10.2373,10.2972,154300
FPT,20100420,10.1176,10.2972,10.1176,10.2972,123340
FPT,20100419,10.4169,10.4169,10.2972,10.2972,254050
FPT,20100416,10.5367,10.5367,10.4169,10.4169,100290
FPT,20100415,10.5367,10.5367,10.4169,10.4768,204750
FPT,20100414,10.4169,10.4768,10.3570,10.4768,134900
FPT,20100413,10.4169,10.4768,10.3570,10.4169,264770
FPT,20100412,10.4169,10.4169,10.3571,10.4169,189040
FPT,20100409,10.2972,10.3571,10.2972,10.2972,108170
FPT,20100408,10.2972,10.4170,10.2972,10.2972,136320
FPT,20100407,10.2972,10.3571,10.2972,10.3571,151090
FPT,20100406,10.2972,10.4169,10.2972,10.2972,284520
FPT,20100405,10.3571,10.3571,10.2972,10.2972,166840
FPT,20100402,10.2972,10.3571,10.1775,10.2972,306570
FPT,20100401,10.0578,10.1775,10.0578,10.1775,286770
FPT,20100331,10.0578,10.0578,9.9979,9.9979,179890
FPT,20100330,10.1176,10.1176,9.8781,9.9979,214750
FPT,20100329,10.0577,10.1775,9.9979,10.1176,89620
FPT,20100326,9.9979,9.9979,9.8183,9.9380,152570
FPT,20100325,10.1775,10.1775,9.9380,9.9979,246000
FPT,20100324,10.1176,10.2373,10.0577,10.1775,242280
FPT,20100323,10.0577,10.1774,9.8781,9.9380,128330
FPT,20100322,10.2373,10.2373,10.0577,10.0577,143010
FPT,20100319,10.4170,10.4170,10.2374,10.2972,194090
FPT,20100318,10.1176,10.3571,10.1176,10.3571,95600
FPT,20100317,10.2373,10.2972,10.0577,10.1176,342500
FPT,20100316,10.2972,10.3571,10.0578,10.0577,642300
FPT,20100315,10.6564,10.6564,10.4169,10.5367,238400
FPT,20100312,10.7163,10.7163,10.5367,10.6564,337200
FPT,20100311,10.7163,10.7762,10.5367,10.6564,241410
FPT,20100310,10.2373,10.5366,10.1176,10.5367,1193070
FPT,20100309,9.9380,10.0577,9.9380,10.0577,444180
FPT,20100308,9.8183,9.9380,9.8183,9.8781,291290
FPT,20100305,9.8781,9.9380,9.8182,9.8183,276710
FPT,20100304,9.8182,9.8781,9.6985,9.8781,309130
FPT,20100303,9.6985,9.6985,9.6387,9.6985,208570
FPT,20100302,9.5788,9.5788,9.5189,9.5788,194250
FPT,20100301,9.6386,9.6386,9.5788,9.5788,69350
FPT,20100226,9.5788,9.5788,9.3394,9.3393,685260
FPT,20100225,9.6387,9.7584,9.5190,9.6387,268610
FPT,20100224,9.5788,9.6986,9.5788,9.6387,187720
FPT,20100223,9.7584,9.7584,9.5788,9.6387,129220
FPT,20100222,10.1176,10.1176,9.9380,9.9979,156270
FPT,20100212,10.1775,10.1775,9.9979,10.0577,269440
FPT,20100211,9.9380,9.9979,9.8183,9.9979,142740
FPT,20100210,9.7584,9.8182,9.5189,9.8183,68750
FPT,20100209,9.7584,9.9380,9.5189,9.5189,202980
FPT,20100208,9.6386,9.9380,9.6386,9.9380,165000
FPT,20100205,9.9979,10.0577,9.6387,9.6985,252750
FPT,20100204,10.0577,10.1775,9.9979,10.1176,417620
FPT,20100203,9.9978,10.1176,9.8182,10.1176,688030
FPT,20100202,9.5788,9.6985,9.5189,9.6985,401340
FPT,20100201,9.1597,9.4591,9.1597,9.3393,122980
FPT,20100129,9.2794,9.3393,9.2196,9.2196,100130
FPT,20100128,9.2196,9.3992,9.2196,9.3393,37340
FPT,20100127,9.6985,9.6985,9.3393,9.3393,125540
FPT,20100126,9.5788,9.6985,9.3992,9.6985,126830
FPT,20100125,9.3393,9.3992,9.3393,9.3992,44160
FPT,20100122,9.3393,9.3992,9.1597,9.3393,132330
FPT,20100121,9.3393,9.4590,9.2794,9.3393,226540
FPT,20100120,9.5189,9.5787,9.2794,9.4590,344660
FPT,20100119,9.3393,9.3991,9.1597,9.2794,125670
FPT,20100118,9.2195,9.2195,9.0998,9.0998,142680
FPT,20100115,9.4590,9.4590,9.2794,9.2794,81780
FPT,20100114,9.5788,9.5788,9.3393,9.4590,124220
FPT,20100113,9.0998,9.3991,8.9801,9.3992,146230
FPT,20100112,9.2195,9.3393,9.0998,9.0998,226250
FPT,20100111,9.5189,9.5189,9.1597,9.2794,126590
FPT,20100108,9.8183,9.8183,9.3394,9.3393,161560
FPT,20100107,9.6985,9.7584,9.5788,9.6387,102720
FPT,20100106,9.8781,9.9978,9.5189,9.6985,94870
FPT,20100105,10.2373,10.2373,9.8781,9.8781,200040
FPT,20100104,9.6985,9.8781,9.4590,9.8781,235620
FPT,20091231,9.4590,9.5189,9.3393,9.4590,202760
FPT,20091230,9.2795,9.3992,9.2196,9.3393,102710
FPT,20091229,9.4590,9.4590,9.1597,9.2196,178940
FPT,20091228,9.6985,9.7584,9.4590,9.4590,285790
FPT,20091225,9.5787,9.7583,9.5787,9.6985,148480
FPT,20091224,9.3393,9.4591,9.1597,9.4590,298960
FPT,20091223,9.1597,9.2196,8.9801,9.2196,338470
FPT,20091222,8.8005,8.8005,8.8005,8.8005,177150
FPT,20091221,8.3814,8.3814,8.3814,8.3814,60410
FPT,20091218,8.3814,8.8005,8.0222,8.0222,533620
FPT,20091217,8.2617,8.5012,8.2617,8.3814,239330
FPT,20091216,8.9202,8.9202,8.6209,8.6209,250450
FPT,20091215,8.8005,8.9801,8.8005,8.9202,143720
FPT,20091214,8.6207,8.8602,8.6207,8.8604,158620
FPT,20091211,8.2652,8.5583,8.2652,8.4411,230670
FPT,20091210,8.7342,8.7342,8.5584,8.5583,395690
FPT,20091209,8.6756,8.7342,8.5584,8.6170,314220
FPT,20091208,8.9687,9.0859,8.9100,8.9687,101630
FPT,20091207,8.7929,9.0860,8.7929,9.0859,116970
FPT,20091204,9.1446,9.1446,8.8515,8.9101,224910
FPT,20091203,8.9100,9.2031,8.9100,8.9101,527820
FPT,20091202,9.0859,9.3790,9.0273,9.1445,209760
FPT,20091201,9.3790,9.5549,9.3204,9.3204,188270
FPT,20091130,9.1446,9.3204,8.9101,9.3204,294120
FPT,20091127,8.0894,8.9100,8.0894,8.9101,381500
FPT,20091126,8.4998,8.9101,8.4998,8.4997,360310
FPT,20091125,9.2618,9.3790,8.9100,8.9101,500720
FPT,20091124,9.4963,9.6135,9.3790,9.3790,263770
FPT,20091123,9.8480,9.8480,9.4377,9.6135,240750
FPT,20091120,9.7894,9.8480,9.6721,9.8480,108760
FPT,20091119,9.7307,9.8479,9.7307,9.8480,136230
FPT,20091118,9.7307,9.7893,9.6721,9.7307,227080
FPT,20091117,9.7307,9.7307,9.5549,9.6721,199100
FPT,20091116,9.7308,9.9066,9.6135,9.6135,400690
FPT,20091113,9.6721,9.8480,9.6721,9.8480,142040
FPT,20091112,9.6721,9.9066,9.6135,9.8480,292170
FPT,20091111,9.4962,9.6135,9.3790,9.6135,197380
FPT,20091110,9.6721,9.6721,9.3790,9.3790,309780
FPT,20091109,9.6135,9.7307,9.5549,9.5549,204280
FPT,20091106,10.0825,10.0825,9.6135,9.6135,125400
FPT,20091105,9.7894,9.9066,9.7307,9.9066,138140
FPT,20091104,9.4962,9.7307,9.4376,9.6135,323670
FPT,20091103,9.8480,9.8480,9.4376,9.4962,159800
FPT,20091102,9.6721,9.7893,9.6135,9.6135,612130
FPT,20091030,10.0824,10.1997,9.6721,10.0824,223510
FPT,20091029,10.0238,10.1997,9.8480,9.9652,327940
FPT,20091028,10.4341,10.4341,10.1997,10.2583,149230
FPT,20091027,10.4341,10.4341,10.1996,10.3169,400590
FPT,20091026,10.4342,10.5514,10.3756,10.4341,505350
FPT,20091023,10.7859,10.7859,10.4928,10.4928,408920
FPT,20091022,10.4341,10.6686,10.3755,10.6100,376810
FPT,20091021,10.6100,10.6100,10.4341,10.4341,316080
FPT,20091020,10.7858,10.7858,10.5513,10.6100,346720
FPT,20091019,10.7858,10.7858,10.4341,10.4341,398520
FPT,20091016,10.9031,11.0203,10.7272,10.7272,575620
FPT,20091015,10.9030,10.9030,10.5513,10.9031,1027360
FPT,20091014,10.1997,10.4342,10.1997,10.4341,477770
FPT,20091013,10.2583,10.3169,10.1997,10.2583,466710
FPT,20091012,10.2583,10.3756,10.1997,10.2583,592020
FPT,20091009,10.1997,10.2583,10.0825,10.1411,562390
FPT,20091008,10.1997,10.1997,10.0239,10.1411,246850
FPT,20091007,9.9652,10.1996,9.9066,10.1411,336950
FPT,20091006,9.8480,9.9652,9.6721,9.7307,339770
FPT,20091005,9.7307,9.8480,9.5549,9.6721,774310
FPT,20091002,9.5549,9.7893,9.4962,9.6721,686700
FPT,20091001,10.1411,10.1411,9.9652,9.9652,620340
FPT,20090930,10.1411,10.2583,10.0825,10.1411,905310
FPT,20090929,10.2583,10.2583,10.0825,10.1411,894270
FPT,20090928,10.1997,10.3169,10.1411,10.1997,889040
FPT,20090925,10.1997,10.2583,10.1411,10.1997,643170
FPT,20090924,10.3169,10.3169,10.1410,10.1997,422860
FPT,20090923,10.4927,10.5513,10.3169,10.3169,831800
FPT,20090922,10.3169,10.7273,10.3169,10.4341,460640
FPT,20090921,10.6686,10.7273,10.5514,10.5514,314940
FPT,20090918,10.3169,10.5514,10.3169,10.5514,607370
FPT,20090917,10.3169,10.6100,10.0825,10.5514,973080
FPT,20090916,10.5514,10.5514,10.1411,10.1997,931000
FPT,20090915,10.7858,10.7858,10.3755,10.5514,745520
FPT,20090914,10.1997,10.3170,10.1411,10.3169,1027940
FPT,20090911,9.9066,9.9652,9.8480,9.8480,451540
FPT,20090910,9.4963,9.9066,9.4963,9.9066,333480
FPT,20090909,9.9066,9.9066,9.6135,9.8480,361920
FPT,20090908,9.7307,9.7894,9.6135,9.7307,269040
FPT,20090907,9.5549,9.6135,9.3790,9.6135,594460
FPT,20090904,10.0824,10.0824,9.8479,9.8480,669090
FPT,20090903,10.0824,10.1997,9.9652,10.0238,616240
FPT,20090901,10.2582,10.3755,10.1996,10.2583,411450
FPT,20090831,10.3169,10.4342,10.3169,10.4341,380650
FPT,20090828,10.0824,10.1996,9.9652,10.1997,418120
FPT,20090827,10.0238,10.0824,9.7893,10.0824,877910
FPT,20090826,10.1411,10.1997,9.9652,10.0824,495630
FPT,20090825,10.2583,10.5514,10.1997,10.1997,575740
FPT,20090824,9.7307,10.1411,9.7307,10.1411,857000
FPT,20090821,9.5548,9.8479,9.4962,9.6721,499440
FPT,20090820,9.4962,9.4962,9.3790,9.4376,220510
FPT,20090819,9.3204,9.3790,9.3204,9.3790,350280
FPT,20090818,9.1445,9.3204,9.1445,9.2618,293950
FPT,20090817,9.3790,9.4376,9.3204,9.3204,359380
FPT,20090814,9.2617,9.4376,9.2617,9.3790,223410
FPT,20090813,9.4962,9.4962,9.3790,9.4376,354750
FPT,20090812,9.3204,9.4376,9.3204,9.3790,352250
FPT,20090811,9.2618,9.3790,9.2618,9.3204,169070
FPT,20090810,9.1445,9.3790,9.1445,9.3204,354770
FPT,20090807,9.1445,9.2031,9.0859,9.1445,139270
FPT,20090806,9.0859,9.2031,9.0859,9.1445,356890
FPT,20090805,9.0273,9.0859,9.0273,9.0859,219010
FPT,20090804,9.1446,9.1446,9.0273,9.0859,313400
FPT,20090803,8.8515,9.0273,8.8515,8.9687,192740
FPT,20090731,8.9687,9.0273,8.9100,8.9687,333390
FPT,20090730,8.7928,8.7928,8.6756,8.7928,192600
FPT,20090729,8.9100,8.9100,8.7928,8.7928,147070
FPT,20090728,8.8514,9.0273,8.7928,8.7928,379050
FPT,20090727,9.2618,9.2618,8.9101,9.0273,470390
FPT,20090724,8.9686,8.9686,8.9100,8.9687,421560
FPT,20090723,8.4411,8.5583,8.4411,8.5583,214440
FPT,20090722,8.5583,8.5583,8.3825,8.4411,342760
FPT,20090721,8.3825,8.4412,8.2067,8.4411,530220
FPT,20090720,8.3825,8.3825,8.2652,8.2653,302290
FPT,20090717,8.4411,8.5583,8.3825,8.4411,294310
FPT,20090716,8.6756,8.6756,8.4411,8.4411,229170
FPT,20090715,8.3238,8.4411,8.3238,8.3825,143930
FPT,20090714,8.2653,8.3239,8.2067,8.2066,295060
FPT,20090713,8.3239,8.3239,8.2067,8.3239,336190
FPT,20090710,8.2653,8.3239,8.2067,8.3239,359970
FPT,20090709,8.3239,8.4997,8.3239,8.3239,216460
FPT,20090708,8.3825,8.4411,8.2652,8.4411,226360
FPT,20090707,8.5584,8.6170,8.4411,8.4997,447350
FPT,20090706,8.3239,8.6756,8.2653,8.6170,368720
FPT,20090703,7.9135,8.2652,7.9135,8.2653,342180
FPT,20090702,7.9721,8.2066,7.8549,8.1480,290660
FPT,20090701,7.8549,7.9721,7.7963,7.8549,659490
FPT,20090630,8.4997,8.5583,8.1480,8.2066,876180
FPT,20090629,8.5584,8.6170,8.4998,8.5583,531410
FPT,20090626,8.4411,8.6756,8.4411,8.6170,549500
FPT,20090625,8.7928,8.7928,8.3825,8.4411,1056790
FPT,20090624,8.3825,8.3825,8.3825,8.3825,234300
FPT,20090623,7.9722,8.0894,7.9722,8.0308,1071590
FPT,20090622,8.4411,8.4997,8.3825,8.3825,693990
FPT,20090619,8.7928,8.7928,8.6170,8.7928,1487800
FPT,20090618,8.3825,8.3825,8.3825,8.3825,157690
FPT,20090617,7.6791,8.0308,7.6791,8.0308,947180
FPT,20090616,7.6205,7.7963,7.6205,7.6791,1319490
FPT,20090615,7.9722,8.2067,7.8550,7.9722,978250
FPT,20090612,8.7342,8.7342,8.2653,8.2653,1008960
FPT,20090611,8.6170,8.7929,8.5584,8.6170,1109720
FPT,20090610,8.6756,8.7342,8.6170,8.6170,1249380
FPT,20090609,8.9100,9.2031,8.9100,9.0273,758270
FPT,20090608,9.0859,9.0859,9.0859,9.0859,319760
FPT,20090605,8.6756,8.6756,8.5584,8.6756,769620
FPT,20090604,8.2065,8.3824,8.0893,8.2653,642540
FPT,20090603,8.0893,8.2049,8.0315,8.0893,626920
FPT,20090602,8.2627,8.2627,8.0893,8.0893,1099910
FPT,20090601,7.6849,7.9160,7.6849,7.9160,784740
FPT,20090529,7.6849,7.6849,7.4538,7.6271,562790
FPT,20090528,7.6849,7.7427,7.5116,7.6271,613980
FPT,20090527,7.8583,7.8583,7.5116,7.7427,658030
FPT,20090526,7.8005,7.9160,7.6849,7.7427,741030
FPT,20090525,7.3960,7.6849,7.3960,7.6849,717520
FPT,20090522,7.2804,7.5115,7.2804,7.3382,738560
FPT,20090521,7.5694,7.7427,7.5694,7.5693,774240
FPT,20090520,7.6849,7.8005,7.6271,7.7427,1395570
FPT,20090519,7.8582,7.8582,7.6849,7.7427,1014690
FPT,20090518,7.6271,7.8582,7.5693,7.6849,605550
FPT,20090515,7.5693,7.6849,7.4538,7.6849,827290
FPT,20090514,7.2226,7.4537,7.1648,7.3382,1708940
FPT,20090513,7.6849,7.8582,7.5115,7.5115,1640250
FPT,20090512,7.6271,7.8582,7.4538,7.8582,829880
FPT,20090511,7.5693,7.6849,7.3960,7.6271,1265940
FPT,20090508,7.5115,7.6849,7.3382,7.3960,1373780
FPT,20090507,7.3382,7.3382,7.2804,7.3382,1002450
FPT,20090506,7.1071,7.3382,6.9915,6.9915,2626470
FPT,20090505,6.9915,6.9915,6.9915,6.9915,227170
FPT,20090504,6.7026,6.7026,6.7026,6.7026,223130
FPT,20090429,6.4137,6.4137,6.2981,6.4137,563360
FPT,20090428,6.3559,6.4715,6.2981,6.3559,507210
FPT,20090427,6.4136,6.4714,6.2403,6.3559,742370
FPT,20090424,6.1826,6.2404,6.0093,6.2403,627090
FPT,20090423,6.2981,6.4714,6.1825,6.1826,785730
FPT,20090422,6.2403,6.2403,6.0092,6.2403,967250
FPT,20090421,5.8359,6.0092,5.8359,5.9514,1818020
FPT,20090420,6.1248,6.1248,6.1248,6.1248,402140
FPT,20090417,6.5870,6.6448,6.4137,6.4137,1087860
FPT,20090416,6.8181,6.8181,6.5870,6.7026,1140090
FPT,20090415,6.7026,6.9915,6.5870,6.6448,1697840
FPT,20090414,6.8181,6.8759,6.5870,6.8759,1910600
FPT,20090413,6.5870,6.5870,6.5870,6.5870,104360
FPT,20090410,6.2981,6.2981,6.2981,6.2981,249850
FPT,20090409,5.9514,6.1825,5.8936,6.0092,1017260
FPT,20090408,6.1825,6.5292,5.9514,6.0092,1548930
FPT,20090407,5.9514,6.2403,5.8936,6.2403,1553610
FPT,20090403,5.9515,5.9515,5.9515,5.9514,901030
FPT,20090402,5.7088,5.7088,5.6395,5.7088,1114300
FPT,20090401,5.4083,5.4429,5.3158,5.4430,330150
FPT,20090331,5.1079,5.2003,5.0963,5.1887,828860
FPT,20090330,5.3390,5.4777,5.2812,5.2812,1024320
FPT,20090327,5.8358,5.8358,5.5469,5.5470,822640
FPT,20090326,5.7550,5.7781,5.6394,5.7665,838490
FPT,20090325,5.3159,5.6048,5.3043,5.5932,962740
FPT,20090324,5.3389,5.3389,5.3158,5.3390,240360
FPT,20090323,5.2812,5.2812,5.0616,5.0847,300350
FPT,20090320,5.2581,5.4314,5.1425,5.2581,264540
FPT,20090319,5.5239,5.6164,5.2581,5.2581,682980
FPT,20090318,5.5007,5.5238,5.4314,5.5239,908830
FPT,20090317,5.1771,5.3389,5.1771,5.2696,431840
FPT,20090316,5.0732,5.0847,5.0154,5.0847,230700
FPT,20090313,5.0501,5.0616,5.0038,5.0154,235750
FPT,20090312,5.0847,5.1310,4.9692,5.0154,239390
FPT,20090311,5.3043,5.3043,5.1426,5.2003,445460
FPT,20090310,5.0963,5.2119,5.0385,5.1310,498320
FPT,20090309,5.0039,5.1425,4.9807,5.0963,426240
FPT,20090306,4.8536,4.9923,4.8536,4.9923,199000
FPT,20090305,5.0269,5.0269,4.8767,4.9692,270690
FPT,20090304,4.7958,4.8536,4.7380,4.8420,181120
FPT,20090303,4.8074,4.8767,4.7958,4.7958,236910
FPT,20090302,4.7958,5.0732,4.7958,5.0385,242220
FPT,20090227,4.6224,4.9576,4.6224,4.9576,337150
FPT,20090226,4.5647,4.7380,4.3914,4.7380,438790
FPT,20090225,4.5647,4.5647,4.5069,4.5647,242810
FPT,20090224,4.3567,4.3683,4.3567,4.3567,277110
FPT,20090223,4.6225,4.6803,4.5763,4.5763,285480
FPT,20090220,4.7958,4.8536,4.7496,4.8074,141830
FPT,20090219,4.9692,4.9807,4.8536,4.8536,309740
FPT,20090218,4.7380,4.8536,4.7380,4.8536,471730
FPT,20090217,5.0270,5.1888,4.9808,4.9807,426570
FPT,20090216,5.3852,5.3852,5.2350,5.2350,357040
FPT,20090213,5.3852,5.4083,5.3736,5.3852,168870
FPT,20090212,5.4430,5.4777,5.3968,5.4314,225260
FPT,20090211,5.4661,5.4661,5.4314,5.4430,327510
FPT,20090210,5.4892,5.6279,5.4892,5.5470,100540
FPT,20090209,5.4892,5.6972,5.4892,5.6972,147690
FPT,20090206,5.4314,5.4892,5.3620,5.4892,133360
FPT,20090205,5.4892,5.4892,5.3505,5.3736,212960
FPT,20090204,5.3968,5.5354,5.3852,5.4892,202740
FPT,20090203,5.4430,5.4546,5.3852,5.3852,356020
FPT,20090202,5.7666,5.7781,5.6048,5.6048,234860
FPT,20090123,5.7781,5.8937,5.7781,5.8359,98740
FPT,20090122,5.7203,5.8358,5.7203,5.8359,151060
FPT,20090121,5.7549,5.7781,5.7434,5.7434,135320
FPT,20090120,5.7781,5.7781,5.7435,5.7665,224930
FPT,20090119,5.8359,5.8359,5.7781,5.8359,155140
FPT,20090116,5.8937,5.8937,5.7781,5.8359,188470
FPT,20090115,5.7781,5.8359,5.7781,5.7781,249240
FPT,20090114,5.8358,5.9514,5.7549,5.8937,302370
FPT,20090113,5.7781,5.8359,5.7435,5.7665,247860
FPT,20090112,5.8359,5.8937,5.7781,5.8359,115600
FPT,20090109,5.8936,6.0092,5.8358,5.8359,218970
FPT,20090108,5.9515,6.1248,5.8937,5.9514,393810
FPT,20090107,6.0670,6.2403,6.0670,6.1248,764810
FPT,20090106,5.7781,5.9514,5.7781,5.9514,260030
FPT,20090105,5.7781,5.7781,5.6741,5.7781,163060
FPT,20090102,5.7781,5.7781,5.7550,5.7781,47170
FPT,20081231,5.9515,6.0092,5.7781,5.7781,426080
FPT,20081230,5.6163,5.8936,5.6163,5.8359,460650
FPT,20081229,5.6048,5.7204,5.6048,5.6163,199210
FPT,20081226,5.6047,5.7203,5.6047,5.6279,249810
FPT,20081225,5.6625,5.7203,5.6625,5.6625,163130
FPT,20081224,5.5470,5.6972,5.5470,5.6625,115550
FPT,20081223,5.7203,5.7781,5.7087,5.7319,302340
FPT,20081222,6.1248,6.1826,5.9514,5.9514,230890
FPT,20081219,5.9514,6.1248,5.9514,6.0670,373670
FPT,20081218,6.0092,6.1826,5.8937,6.0670,214270
FPT,20081217,5.8359,6.1248,5.7781,6.0670,398150
FPT,20081216,6.0670,6.0670,5.8359,5.8359,493380
FPT,20081215,6.1248,6.1248,5.9515,6.1248,516920
FPT,20081212,5.7781,5.8359,5.7781,5.8359,426360
FPT,20081211,5.3737,5.6048,5.3737,5.5701,181410
FPT,20081210,5.4546,5.5354,5.4546,5.4661,207280
FPT,20081209,5.4314,5.6394,5.3736,5.6279,365650
FPT,20081208,5.4314,5.4314,5.3737,5.3736,365030
FPT,20081205,5.7781,5.7781,5.5817,5.6510,268230
FPT,20081204,5.8359,5.9515,5.7781,5.8359,324230
FPT,20081203,5.8359,5.8937,5.6625,5.8359,242200
FPT,20081202,5.8937,5.9514,5.7781,5.7781,352240
FPT,20081201,6.1248,6.1248,5.7781,6.0670,427260
FPT,20081128,5.8359,5.8359,5.7781,5.8359,339130
FPT,20081127,5.8937,5.8937,5.6048,5.6048,712510
FPT,20081126,6.1826,6.2404,5.8937,5.8937,629240
FPT,20081125,6.1826,6.3559,6.1248,6.1826,388490
FPT,20081124,6.1248,6.1248,6.0092,6.0670,381600
FPT,20081121,5.7665,6.1248,5.7665,5.8359,614730
FPT,20081120,6.0670,6.1826,6.0670,6.0670,466120
FPT,20081119,6.5293,6.6449,6.3560,6.3559,336540
FPT,20081118,6.5870,6.6448,6.4715,6.5293,198890
FPT,20081117,6.8181,6.9337,6.7026,6.7026,217640
FPT,20081114,6.9337,6.9337,6.7604,6.9337,597610
FPT,20081113,6.4137,6.8182,6.4137,6.6448,865170
FPT,20081112,6.7026,6.7026,6.7026,6.7026,246800
FPT,20081111,7.1649,7.2804,7.0493,7.0493,536910
FPT,20081110,7.3960,7.3960,7.2804,7.3960,435320
FPT,20081107,7.0450,7.0450,6.8140,7.0493,1095780
FPT,20081106,6.4306,6.7710,6.2793,6.7332,1300900
FPT,20081105,6.4684,6.4684,6.4684,6.4684,160580
FPT,20081104,5.9010,6.1658,5.9010,6.1658,516940
FPT,20081103,5.9010,5.9010,5.6362,5.9010,720560
FPT,20081031,5.6363,5.6363,5.6363,5.6362,214790
FPT,20081030,5.2958,5.3715,5.1445,5.3715,275860
