<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
GAS,20161222,53.2024,53.4537,52.9510,53.2032,74520
GAS,20161221,52.0471,52.6937,51.8047,52.5321,148590
GAS,20161220,52.4513,52.5321,51.3198,51.4006,128610
GAS,20161219,52.9361,52.9361,52.1280,52.4513,89160
GAS,20161216,52.4513,52.4513,51.3198,51.8855,111530
GAS,20161215,52.5321,52.5321,51.6431,52.0472,114660
GAS,20161214,51.8047,52.9362,51.8047,52.5321,68590
GAS,20161213,54.1485,54.1485,52.1280,52.5321,123920
GAS,20161212,54.0677,55.1991,53.3403,53.3403,171330
GAS,20161209,52.9362,53.3403,51.7239,53.3403,177470
GAS,20161208,51.7239,52.9361,51.6430,52.5321,109720
GAS,20161207,52.7745,53.9060,52.5320,52.7745,50640
GAS,20161206,54.1485,54.1485,51.7239,54.0676,141330
GAS,20161205,54.3101,54.7142,53.3402,53.7444,43400
GAS,20161202,55.7648,56.0073,54.5526,54.8758,125390
GAS,20161201,55.1991,55.1991,54.9567,55.1991,355160
GAS,20161130,52.1280,52.1280,50.9157,51.6431,197670
GAS,20161129,53.9060,54.9566,52.1280,52.1280,165130
GAS,20161128,54.9566,55.0374,54.5525,54.9566,156290
GAS,20161125,54.9567,55.1183,54.5526,54.9566,126720
GAS,20161124,55.1182,55.4415,54.9566,55.1183,47110
GAS,20161123,55.5224,55.9265,55.3608,55.4415,59900
GAS,20161122,54.9566,56.1689,54.9566,55.5224,93310
GAS,20161121,54.3101,54.4717,54.3101,54.3909,70110
GAS,20161118,54.1485,54.3909,54.1485,54.3101,78920
GAS,20161117,54.5525,54.5525,54.3101,54.3101,73200
GAS,20161116,54.8758,55.1991,54.2293,54.3909,125530
GAS,20161115,54.1484,54.4717,53.8251,54.3101,92810
GAS,20161114,54.9566,54.9566,53.9868,54.1484,89780
GAS,20161111,54.9566,55.7648,54.9566,55.0374,31690
GAS,20161110,54.2293,55.3608,54.2293,54.9566,244160
GAS,20161109,53.3403,54.7142,51.7239,54.2293,239570
GAS,20161108,54.7950,54.7950,54.3101,54.7142,157360
GAS,20161107,53.0978,54.3909,52.5321,54.3909,152080
GAS,20161104,53.0978,53.0978,52.4512,53.0978,92300
GAS,20161103,53.1786,53.1786,51.4006,52.7745,224930
GAS,20161102,53.7444,53.9869,53.0979,53.2594,140040
GAS,20161101,52.9362,53.9868,52.7746,53.7444,285650
GAS,20161031,54.9566,54.9566,53.3402,53.3403,297550
GAS,20161028,54.5525,55.1183,54.5525,54.9566,117960
GAS,20161027,54.7142,54.9567,54.3101,54.7950,128110
GAS,20161026,54.8758,55.1991,54.7142,54.7142,143550
GAS,20161025,54.9566,55.3607,54.2292,55.1991,187330
GAS,20161024,55.0374,55.6840,55.0374,55.0374,112040
GAS,20161021,55.3607,55.7648,55.0374,55.7648,186160
GAS,20161020,56.4113,56.4113,55.7648,55.7648,144580
GAS,20161019,55.7648,56.1689,55.4415,55.8456,90290
GAS,20161018,56.1689,56.4114,55.1183,55.3607,128270
GAS,20161017,57.2196,57.2196,55.7649,56.1689,119640
GAS,20161014,57.5428,58.0277,57.2196,57.2196,76660
GAS,20161013,55.7648,57.3812,55.7648,57.3812,96960
GAS,20161012,58.1894,58.1894,56.5730,56.9771,146820
GAS,20161011,56.0072,58.1893,55.1990,58.1894,291730
GAS,20161010,57.3004,57.3004,54.5526,54.5525,128380
GAS,20161007,58.0277,58.0277,56.9771,57.3004,109370
GAS,20161006,58.1894,58.3510,56.9771,56.9771,86330
GAS,20161005,57.4620,58.3510,57.4620,57.8661,116800
GAS,20161004,57.3812,58.1894,56.5730,57.4620,157860
GAS,20161003,57.1387,57.7853,56.9771,57.3812,125030
GAS,20160930,59.1579,59.2387,56.9758,56.9771,343210
GAS,20160929,57.7906,59.5564,57.7906,58.7538,456820
GAS,20160928,55.3827,56.1854,55.3827,56.1853,459890
GAS,20160927,54.9814,55.6235,54.6603,55.6235,318780
GAS,20160926,54.5800,54.9813,53.8576,54.9814,261700
GAS,20160923,54.3392,55.0616,54.0984,55.0616,162790
GAS,20160922,55.2222,55.3827,54.4195,54.4195,240820
GAS,20160921,52.9747,54.3392,52.6536,54.2590,399860
GAS,20160920,51.2891,52.9747,50.9681,52.9747,221460
GAS,20160919,50.8076,51.3694,50.7273,51.3694,127030
GAS,20160916,50.5668,50.7273,50.4063,50.7273,104950
GAS,20160915,50.1655,50.9681,50.1655,50.5668,301400
GAS,20160914,50.9681,51.1286,50.4865,50.9681,183850
GAS,20160913,50.1655,51.3695,50.1655,50.9681,159100
GAS,20160912,50.5668,50.9682,50.1655,50.6471,199240
GAS,20160909,52.1721,53.3761,51.7708,51.7708,390520
GAS,20160908,50.5668,52.1721,50.5668,51.7708,253060
GAS,20160907,50.5668,51.3694,49.7641,50.5668,341850
GAS,20160906,50.5668,51.7708,50.5668,51.3694,299840
GAS,20160905,50.5668,50.9681,50.1655,50.5668,307240
GAS,20160901,51.3694,51.7707,50.5668,50.9681,242130
GAS,20160831,51.3695,51.7708,50.9682,51.3694,361250
GAS,20160830,49.7642,51.7708,49.7642,51.7708,328260
GAS,20160829,50.5668,51.3694,50.5668,50.5668,201650
GAS,20160826,49.7641,50.9681,49.7641,50.9681,151110
GAS,20160825,50.5668,50.9681,49.3628,49.7641,334400
GAS,20160824,50.9681,51.7707,50.9681,50.9681,212080
GAS,20160823,51.7708,51.7708,50.5668,50.9681,280550
GAS,20160822,51.7708,53.3761,51.7708,52.5734,462840
GAS,20160819,50.9681,52.5734,50.1654,51.7708,666770
GAS,20160818,50.9681,50.9681,49.3628,49.7641,395590
GAS,20160817,50.9681,51.3694,50.5668,50.9681,416560
GAS,20160816,51.7707,52.1720,50.5668,50.9681,398420
GAS,20160815,50.5668,51.7708,50.5668,51.3694,261300
GAS,20160812,51.3694,52.5734,50.5667,50.5668,485930
GAS,20160811,48.9615,49.7641,48.5601,49.7641,328430
GAS,20160810,49.3628,49.7641,48.9615,49.7641,282640
GAS,20160809,48.5602,49.7642,48.5602,49.3628,155570
GAS,20160808,47.7575,48.5601,47.3562,48.5602,233810
GAS,20160805,47.7575,48.5601,47.7575,47.7575,242360
GAS,20160804,48.1588,48.5602,47.7575,47.7575,284210
GAS,20160803,46.9549,47.7575,46.5535,47.3562,340370
GAS,20160802,46.5535,47.7575,46.5535,47.7575,505680
GAS,20160801,48.1589,48.5602,46.9549,48.1588,157810
GAS,20160729,45.3496,47.3562,44.9483,46.9549,342350
GAS,20160728,48.1589,48.1589,45.7509,46.5536,434230
GAS,20160727,47.3562,48.5602,47.3562,48.5602,431140
GAS,20160726,49.3628,49.3628,47.3562,47.3562,476690
GAS,20160725,49.3628,50.5668,48.5602,49.7641,258480
GAS,20160722,49.7642,49.7642,47.7575,49.3628,527280
GAS,20160721,50.5668,51.7708,50.1655,50.5668,364630
GAS,20160720,50.9681,51.3694,50.1654,50.1655,370850
GAS,20160719,51.7708,52.1721,50.1655,51.3694,509820
GAS,20160718,51.7707,52.1720,51.3694,52.1721,218600
GAS,20160715,52.1721,52.1721,51.3695,51.3694,308940
GAS,20160714,52.5734,53.3760,51.7707,51.7708,423230
GAS,20160713,52.5734,53.7774,52.1721,52.9747,686300
GAS,20160712,51.3694,52.1720,51.3694,51.7708,516910
GAS,20160711,52.1721,52.9747,50.9681,51.3694,620090
GAS,20160708,52.9748,53.7774,52.1721,52.9747,764050
GAS,20160707,52.1721,53.7774,51.7708,53.7774,468190
GAS,20160706,52.1721,52.5734,51.3694,51.7708,461320
GAS,20160705,53.3761,54.1787,52.1721,52.5734,430750
GAS,20160704,52.9747,53.3760,52.5734,53.3761,204330
GAS,20160701,50.5668,53.3761,50.5668,52.5734,708190
GAS,20160630,50.5667,51.7707,50.1654,50.1655,336610
GAS,20160629,48.5602,49.7642,48.5602,49.7641,452560
GAS,20160628,47.3562,48.5602,47.3562,48.5602,123320
GAS,20160627,46.9548,48.9614,46.5535,48.5602,249890
GAS,20160624,48.9615,49.3628,45.7509,48.1588,991960
GAS,20160623,48.5602,48.9615,48.5602,48.9615,135840
GAS,20160622,48.5602,49.3628,48.5602,48.5602,129740
GAS,20160621,49.3628,49.7641,48.5602,48.5602,277680
GAS,20160620,48.5601,49.3628,48.1588,49.3628,322630
GAS,20160617,47.3562,48.5601,47.3562,47.7575,329190
GAS,20160616,48.9615,49.3628,48.1588,48.1588,398130
GAS,20160615,47.7575,49.7641,47.3562,49.3628,564820
GAS,20160614,48.1588,48.9614,47.3562,48.1588,511180
GAS,20160613,47.3562,48.1589,46.9549,48.1588,751750
GAS,20160610,48.9615,49.7641,48.5601,48.5602,555260
GAS,20160609,48.9615,49.7642,48.9615,49.7641,423150
GAS,20160608,50.1654,50.5668,48.5602,48.5602,595820
GAS,20160607,49.7642,49.7642,48.5602,49.3628,170530
GAS,20160606,48.1589,48.9615,47.7576,48.5602,321640
GAS,20160603,49.3628,50.1654,48.5602,48.5602,337210
GAS,20160602,47.7575,49.3628,47.7575,49.3628,543250
GAS,20160601,48.1588,48.5601,47.3562,48.1588,407400
GAS,20160531,45.7509,48.5602,45.7509,48.1588,972210
GAS,20160530,45.7509,46.1522,44.9483,45.7509,400740
GAS,20160527,45.3496,45.7509,44.9483,45.3496,280110
GAS,20160526,46.1522,46.5535,45.3496,45.7509,401200
GAS,20160525,46.1522,46.5536,45.7509,46.1522,379090
GAS,20160524,44.9483,45.7509,44.1456,45.3496,470200
GAS,20160523,46.1522,46.1522,44.9482,45.3496,488360
GAS,20160520,46.9548,46.9548,45.7509,46.1522,671010
GAS,20160519,45.7510,46.5536,45.3496,46.1522,779220
GAS,20160518,47.3562,48.1588,46.1522,46.5536,1128220
GAS,20160517,45.7509,47.3562,45.3495,47.3562,1565850
GAS,20160516,42.9417,44.5470,42.9417,44.5469,818020
GAS,20160513,42.1390,43.3430,41.7377,43.3430,780030
GAS,20160512,42.1390,43.3430,41.7377,42.1390,786420
GAS,20160511,40.9350,41.7376,40.5337,41.7377,630570
GAS,20160510,40.1324,40.9350,39.7310,40.9350,974170
GAS,20160509,41.3363,41.3363,40.1324,40.9350,576800
GAS,20160506,40.1324,41.7377,39.9719,40.5337,816430
GAS,20160505,40.5337,41.3363,40.1324,40.1324,536180
GAS,20160504,39.3297,40.5337,39.1692,40.5337,1295780
GAS,20160429,41.3363,41.7376,40.5337,40.9350,583190
GAS,20160428,40.9350,42.1390,40.5337,40.9350,1261820
GAS,20160427,40.9350,41.7376,40.1323,40.5337,1114170
GAS,20160426,38.5271,39.7311,38.2863,39.7310,841390
GAS,20160425,39.8113,39.8113,38.7678,38.7679,692070
GAS,20160422,37.7244,39.7310,37.7244,39.7310,2152670
GAS,20160421,36.6810,38.2060,36.6810,38.2060,1430930
GAS,20160420,35.9586,36.0389,35.6376,35.9586,859070
GAS,20160419,36.1192,36.1994,35.3968,35.5573,1543460
GAS,20160415,36.9218,37.5639,36.9218,37.1626,880220
GAS,20160414,36.5204,37.1626,36.5204,36.8415,714940
GAS,20160413,37.1626,37.7245,36.6810,37.0823,1273840
GAS,20160412,36.1191,36.6007,36.1191,36.5205,914510
GAS,20160411,36.2797,36.6810,36.0389,36.1191,968630
GAS,20160408,36.5205,36.5205,35.0757,35.3968,693050
GAS,20160407,35.3967,35.7178,34.9954,35.3968,1021450
GAS,20160406,33.7914,34.5138,33.5506,34.5138,844500
GAS,20160405,32.1059,32.9086,31.7849,32.9085,813570
GAS,20160404,32.2665,33.3099,32.2665,32.4270,697070
GAS,20160401,32.9085,33.4704,32.8282,33.3099,470820
GAS,20160331,34.3533,34.3533,32.9085,32.9085,814690
GAS,20160330,34.7547,35.1560,34.3533,34.5138,607540
GAS,20160329,36.0389,36.0389,34.9152,34.9152,824770
GAS,20160328,36.3600,36.5205,36.1192,36.2797,273940
GAS,20160325,36.0389,36.4402,35.8783,36.2797,750070
GAS,20160324,36.7612,36.9217,36.1994,36.1994,855580
GAS,20160323,36.5205,37.3231,36.4402,37.2428,612230
GAS,20160322,36.6810,37.3231,35.7980,36.5205,1011840
GAS,20160321,36.9218,37.0823,36.1191,36.1191,670640
GAS,20160318,38.2061,38.2061,37.0823,37.0823,739470
GAS,20160317,38.2076,38.2879,37.6458,37.6442,1231580
GAS,20160316,35.8098,36.2709,35.6562,36.0404,609350
GAS,20160315,36.5015,36.6552,35.5793,35.7330,1433850
GAS,20160314,37.2699,37.4236,36.9625,37.0394,535200
GAS,20160311,37.1162,37.1930,36.6551,36.9625,926390
GAS,20160310,37.3467,37.6541,36.7320,37.1162,896680
GAS,20160309,36.1941,37.1162,36.1941,36.4246,978270
GAS,20160308,38.4226,39.5752,36.8857,37.0394,1734860
GAS,20160307,36.8088,38.0383,36.6551,37.9615,1965600
GAS,20160304,34.5803,35.6561,34.4266,35.5793,1085350
GAS,20160303,34.3498,34.8877,34.3498,34.7340,775150
GAS,20160302,33.8119,34.1961,33.6582,33.8887,779100
GAS,20160301,33.0434,33.9656,32.8129,33.5045,909320
GAS,20160229,32.8897,33.2740,32.7360,32.8129,612850
GAS,20160226,32.6592,32.9666,32.2750,32.6592,787790
GAS,20160225,33.6582,33.6582,32.1212,32.1213,686070
GAS,20160224,33.1202,33.3507,32.2749,32.8897,1509510
GAS,20160223,33.1971,34.5803,33.1971,33.2739,1480380
GAS,20160222,32.5055,33.2740,32.5055,32.9666,691380
GAS,20160219,31.3528,33.0434,31.3528,32.6592,1219680
GAS,20160218,31.1223,32.2750,31.0455,32.0444,1427340
GAS,20160217,30.5844,30.6613,29.9696,30.2770,765590
GAS,20160216,29.7390,30.7380,29.4316,30.7381,1364980
GAS,20160215,28.8938,29.5854,28.8170,29.3548,799110
GAS,20160205,29.2012,29.2012,28.8170,29.2012,193980
GAS,20160204,30.0464,30.0464,28.9706,29.2012,357750
GAS,20160203,26.8189,29.3548,26.5884,29.3548,869550
GAS,20160202,28.0484,28.2790,27.2800,27.6642,766710
GAS,20160201,30.2770,30.3538,28.8169,28.8169,1125880
GAS,20160129,28.8170,30.1233,28.5096,30.1233,1288510
GAS,20160128,28.4327,28.8938,27.8948,28.2022,1009030
GAS,20160127,28.0485,28.5864,27.8179,28.0485,967500
GAS,20160126,25.4357,28.0484,25.3589,27.2800,1059720
GAS,20160125,25.9736,26.2810,25.9736,26.2810,753540
GAS,20160122,23.3609,24.6672,23.2072,24.5904,1189260
GAS,20160121,23.1304,23.5915,22.8999,23.0535,1009530
GAS,20160120,24.5136,24.5136,23.5915,23.5915,873730
GAS,20160119,24.5904,24.9747,24.4368,24.5136,514120
GAS,20160118,25.2821,26.0505,24.5136,24.5136,1238200
GAS,20160115,26.5884,26.8189,26.3579,26.3579,214240
GAS,20160114,26.8958,26.8958,26.3579,26.4347,435400
GAS,20160113,26.6653,27.4338,26.6653,26.8958,473070
GAS,20160112,26.2042,26.7421,26.2042,26.6653,337230
GAS,20160111,26.8958,27.1263,26.7421,26.8958,324170
GAS,20160108,26.5884,26.9727,26.4348,26.8958,332300
GAS,20160107,27.6643,27.6643,26.5116,26.5116,759190
GAS,20160106,27.7411,27.9716,27.7411,27.8948,105380
GAS,20160105,27.8179,28.0484,27.6642,27.7411,233890
GAS,20160104,28.0484,28.4327,27.8179,27.8179,182580
GAS,20151231,28.1253,28.1253,27.8180,27.8179,162060
GAS,20151230,28.0485,28.4327,27.8180,28.0485,167250
GAS,20151229,28.1253,28.4327,27.6642,28.0485,279070
GAS,20151228,28.9706,28.9706,28.2790,28.2790,238010
GAS,20151225,28.8938,29.1243,28.7401,28.8169,263940
GAS,20151224,29.0475,29.4317,28.7401,28.7401,499280
GAS,20151223,28.3559,28.5864,28.2791,28.4327,197930
GAS,20151222,28.2022,28.5864,28.2022,28.3559,364390
GAS,20151221,28.8938,28.9706,28.1253,28.2022,667530
GAS,20151218,29.1243,29.2011,28.8169,28.8938,225030
GAS,20151217,29.2011,29.5085,29.1243,29.1243,352990
GAS,20151216,29.5854,29.7391,29.4317,29.5085,260170
GAS,20151215,29.1243,29.5854,29.0475,29.2780,408030
GAS,20151214,29.2011,29.2011,28.5095,28.7401,660590
GAS,20151211,29.2780,29.6622,29.1243,29.5085,360100
GAS,20151210,29.5854,29.7391,29.2780,29.2780,393400
GAS,20151209,30.2001,30.2001,29.7390,29.7391,269380
GAS,20151208,29.8928,30.2002,29.2012,30.2001,778870
GAS,20151207,30.7381,30.8149,30.2770,30.2770,698260
GAS,20151204,30.9686,31.3528,30.8918,30.9686,508280
GAS,20151203,31.3528,31.3528,30.7380,30.9686,498940
GAS,20151202,31.5065,31.7370,31.3528,31.5065,543410
GAS,20151201,31.8139,32.1213,31.5065,31.5065,283310
GAS,20151130,32.6592,32.6592,31.5834,31.6602,495020
GAS,20151127,33.3508,33.3508,32.9665,32.9666,240340
GAS,20151126,33.5813,33.5813,33.2739,33.4276,122820
GAS,20151125,33.3508,33.5814,33.1971,33.4276,159630
GAS,20151124,33.3508,33.5813,32.9666,33.1203,219010
GAS,20151123,33.3508,33.4276,33.1203,33.1971,256650
GAS,20151120,33.2739,33.5044,33.1971,33.3508,311440
GAS,20151119,33.2739,33.6581,33.1202,33.2739,397150
GAS,20151118,33.1971,33.4276,33.1202,33.2739,173530
GAS,20151117,33.5045,33.8888,33.4277,33.4276,432350
GAS,20151116,33.3508,33.4277,32.9666,33.1203,518020
GAS,20151113,33.8887,33.8887,33.0434,33.5045,1123490
GAS,20151112,35.0414,35.0414,34.1193,34.4266,1035900
GAS,20151111,35.0414,35.2720,34.8877,35.1951,653260
GAS,20151110,35.9635,35.9635,35.1182,35.3488,789700
GAS,20151109,36.3477,36.5014,36.0403,36.1172,425340
GAS,20151106,36.8089,36.8089,36.4246,36.5014,410780
GAS,20151105,36.7319,37.1162,36.2709,36.8857,1323090
GAS,20151104,36.2709,37.1162,36.1172,36.5014,1370410
GAS,20151103,36.0404,36.0404,35.8099,35.8867,335730
GAS,20151102,35.9635,36.2709,35.8867,35.8867,462000
GAS,20151030,35.9635,36.1941,35.8099,35.9635,379850
GAS,20151029,36.1172,36.2709,35.7330,35.8867,460190
GAS,20151028,35.5025,35.7330,35.4257,35.5793,430180
GAS,20151027,35.5793,35.8867,35.3487,35.5025,560610
GAS,20151026,36.1173,36.5015,35.9636,35.9635,363720
GAS,20151023,35.8867,36.3478,35.8867,36.1941,333250
GAS,20151022,35.8867,36.0404,35.7330,35.8867,263400
GAS,20151021,36.1172,36.1172,35.8099,35.8867,279680
GAS,20151020,36.1172,36.2709,35.8098,36.0404,516990
GAS,20151019,36.5014,36.5014,36.1941,36.2709,273490
GAS,20151016,36.5015,36.8089,36.4246,36.4246,177430
GAS,20151015,35.8867,36.3477,35.8867,36.3478,179650
GAS,20151014,36.0403,36.5014,35.8098,36.1172,629420
GAS,20151013,36.6551,36.8088,36.4246,36.5014,706460
GAS,20151012,37.1162,37.3467,36.8857,37.2699,994980
GAS,20151009,37.0394,37.8078,36.8857,37.1162,938020
GAS,20151008,36.5014,36.6551,36.1172,36.5783,483920
GAS,20151007,36.5014,37.2699,36.4246,36.5014,1225250
GAS,20151006,35.6562,35.8867,35.5025,35.5793,677180
GAS,20151005,34.9645,35.2719,34.8877,35.1951,389040
GAS,20151002,35.1182,35.1950,34.7340,34.9645,266540
GAS,20151001,35.1958,35.8874,35.1189,35.1182,326600
GAS,20150930,34.6529,34.8032,34.3522,34.4273,334210
GAS,20150929,34.5777,34.5777,33.8260,34.3522,419360
GAS,20150928,36.0059,36.0059,34.8032,34.8032,498980
GAS,20150925,35.7052,36.0059,35.7052,35.7052,245050
GAS,20150924,35.9307,36.0810,35.6300,35.7052,327170
GAS,20150923,35.7052,36.2314,35.6300,36.1562,308250
GAS,20150922,35.9307,36.3817,35.7052,35.7052,440350
GAS,20150921,35.9308,36.2314,35.4797,35.9307,343530
GAS,20150918,36.8328,37.0583,35.8556,36.0811,801110
GAS,20150917,35.5549,36.7576,35.4798,36.5321,988040
GAS,20150916,34.7280,34.9535,34.4273,34.6529,241750
GAS,20150915,33.8260,34.8032,33.8260,34.4273,208430
GAS,20150914,34.9535,34.9535,33.8260,34.2018,310540
GAS,20150911,35.1039,35.5549,34.8784,34.9535,373110
GAS,20150910,34.9536,35.3294,34.6529,34.8784,266120
GAS,20150909,35.4046,36.0059,35.1791,35.3294,347260
GAS,20150908,34.4273,34.8783,34.2770,34.8784,339710
GAS,20150907,34.5025,35.0287,34.1267,34.4273,308390
GAS,20150904,34.5777,35.6301,34.4274,34.5025,414800
GAS,20150903,34.7280,35.7052,34.2019,34.3522,725570
GAS,20150901,37.5844,37.5844,35.7803,35.7804,773620
GAS,20150831,37.5844,37.9603,36.8327,36.8327,1940210
GAS,20150828,35.7052,35.7052,35.6301,35.7052,1277900
GAS,20150827,32.5481,33.3750,32.3226,33.3750,675850
GAS,20150826,29.5413,31.1951,29.5413,31.1951,656020
GAS,20150825,28.1883,30.3682,28.1883,29.1655,1357700
GAS,20150824,32.2474,32.2474,29.9923,29.9924,952520
GAS,20150821,33.8260,33.8260,31.8716,32.2474,1068610
GAS,20150820,36.6824,36.6824,34.2019,34.2018,1150130
GAS,20150819,36.8328,37.0583,36.3066,36.7576,306450
GAS,20150818,36.4569,37.2086,36.4569,37.2086,698260
GAS,20150817,39.0879,39.8395,36.7576,37.0583,900380
GAS,20150814,41.7188,42.0946,39.4637,39.4637,903090
GAS,20150813,42.4705,42.8463,41.7188,42.0946,277450
GAS,20150812,42.8463,43.2221,42.4704,42.8463,204700
GAS,20150811,43.5979,43.5979,42.8463,43.2221,256740
GAS,20150810,43.5979,43.5979,42.8462,43.2221,240160
GAS,20150807,43.5979,43.9737,43.2221,43.5979,254910
GAS,20150806,43.9738,44.3496,43.5980,43.5979,76300
GAS,20150805,43.5979,44.3496,43.5979,43.9738,110080
GAS,20150804,43.2221,43.5979,43.2221,43.5979,141850
GAS,20150803,44.3496,44.3496,43.2221,43.5979,243890
GAS,20150731,44.7255,45.4772,44.3497,44.3496,267330
GAS,20150730,44.7254,44.7254,44.3496,44.7255,212840
GAS,20150729,45.4771,45.4771,44.3496,44.3496,319560
GAS,20150728,45.4772,45.4772,44.3497,45.1013,371430
GAS,20150727,45.8530,45.8530,45.4772,45.4772,154970
GAS,20150724,46.6047,46.6047,45.4772,45.8530,161500
GAS,20150723,44.7255,46.2289,44.7255,46.2289,299960
GAS,20150722,43.9738,44.7254,43.5979,44.7255,155540
GAS,20150721,45.1013,45.4771,43.9738,44.3496,543400
GAS,20150720,46.2289,46.2289,44.3496,45.1013,581760
GAS,20150717,46.6047,47.3564,46.6047,46.6047,202490
GAS,20150716,46.9805,47.3563,46.6047,46.6047,303580
GAS,20150715,47.7322,47.7322,46.9806,46.9805,244570
GAS,20150714,47.3564,48.1080,47.3564,47.3564,404070
GAS,20150713,47.3563,47.7322,46.9805,47.7322,272340
GAS,20150710,47.7322,48.1081,46.9806,46.9805,222190
GAS,20150709,46.9805,47.3564,46.6047,47.3564,423470
GAS,20150708,48.4840,48.8598,47.3564,47.7322,542710
GAS,20150707,48.8598,49.2356,48.4840,48.8598,599420
GAS,20150706,47.7322,48.8597,47.3564,48.8598,779350
GAS,20150703,47.7322,48.1081,47.3564,47.7322,439510
GAS,20150702,46.6047,47.7322,46.6047,47.3564,586040
GAS,20150701,47.3564,47.3564,46.6047,46.6047,470410
GAS,20150630,46.9806,48.1081,46.6047,46.6047,632010
GAS,20150629,46.6047,47.3564,46.2289,47.3564,424890
GAS,20150626,46.9805,47.3563,46.6047,46.6047,302220
GAS,20150625,47.7322,47.7322,46.6047,46.9805,511820
GAS,20150624,48.1080,48.4839,47.3564,47.7322,190740
GAS,20150623,47.7322,48.4839,47.7322,47.7322,203460
GAS,20150622,47.3564,47.7322,46.9806,47.7322,242180
GAS,20150619,48.1081,48.1081,47.3564,47.3564,187420
GAS,20150618,47.3564,48.1081,46.9806,47.3564,200850
GAS,20150617,47.7322,48.1080,47.3564,47.3564,144770
GAS,20150616,48.8598,48.8598,47.7323,47.7322,235210
GAS,20150615,49.6115,49.6115,48.4840,48.8598,119500
GAS,20150612,50.3632,50.3632,49.2357,49.6115,513670
GAS,20150611,48.1080,50.3631,48.1080,49.6115,1166050
GAS,20150610,47.3563,48.1080,46.9805,47.7322,211270
GAS,20150609,47.7322,48.1080,46.9805,46.9805,167890
GAS,20150608,48.1081,48.8598,47.3564,47.7322,434550
GAS,20150605,46.6047,48.1081,46.6047,48.1081,477570
GAS,20150604,46.6047,47.3563,46.6047,46.6047,88840
GAS,20150603,46.6047,47.3564,46.6047,46.9805,96830
GAS,20150602,46.9805,46.9805,46.2289,46.2289,173200
GAS,20150601,47.3563,47.3563,46.6047,46.6047,221080
GAS,20150529,47.7322,47.7322,46.9805,46.9805,166190
GAS,20150528,46.9805,47.7322,46.6047,47.7322,221430
GAS,20150527,47.7344,47.7344,46.9827,46.9805,162200
GAS,20150526,47.5799,47.9516,46.8365,47.2082,335220
GAS,20150525,47.5799,47.9516,46.8365,47.5799,178580
GAS,20150522,47.2082,47.5799,46.4648,47.5799,348700
GAS,20150521,47.2082,47.5799,46.4648,46.8365,284220
GAS,20150520,44.9779,47.2082,44.6062,47.2082,396180
GAS,20150519,43.8627,45.3496,43.1193,45.3496,452250
GAS,20150518,45.3496,45.3496,43.1193,43.1193,458080
GAS,20150515,46.0931,46.4648,45.3497,45.3496,399800
GAS,20150514,46.0931,46.8365,45.7214,46.0931,293250
GAS,20150513,46.4648,46.4648,45.7214,46.0931,387320
GAS,20150512,46.8365,47.2082,46.0931,46.0931,270730
GAS,20150511,47.2082,47.5799,46.4648,46.8365,346780
GAS,20150508,47.2082,47.5799,46.8365,47.2082,152640
GAS,20150507,47.5799,47.9516,47.2082,47.2082,138300
GAS,20150506,47.5799,49.0668,47.2082,47.5799,544250
GAS,20150505,46.4648,47.2082,45.7214,46.8365,432150
GAS,20150504,49.8102,49.8102,46.4648,46.4648,511070
GAS,20150427,49.4385,49.4385,48.6951,49.0668,236030
GAS,20150424,48.3234,49.8103,47.5800,49.0668,869410
GAS,20150423,48.3234,48.3234,47.2082,47.9517,324800
GAS,20150422,48.3234,48.6951,47.9517,48.3234,337590
GAS,20150421,48.3234,49.4385,48.3234,48.3234,493320
GAS,20150420,49.4385,49.8102,48.3233,48.6951,594950
GAS,20150417,50.1820,51.2972,49.4386,49.4385,1311260
GAS,20150416,51.6689,51.6689,50.1820,50.1820,648620
GAS,20150415,47.9516,50.5536,47.9516,50.1820,1192200
GAS,20150414,47.2082,48.3234,46.8365,47.5799,548310
GAS,20150413,46.0931,47.5800,46.0931,46.8365,404770
GAS,20150410,46.0931,46.4648,45.7214,46.0931,418270
GAS,20150409,46.4648,46.4648,45.7214,46.0931,319300
GAS,20150408,47.2082,47.5800,46.0931,46.4648,406840
GAS,20150407,46.4648,47.2082,45.7214,46.4648,409230
GAS,20150406,47.5799,47.5799,46.4647,46.4648,524550
GAS,20150403,47.5799,47.5799,46.4648,47.5799,291480
GAS,20150402,46.4648,47.2083,45.3497,46.8365,546750
GAS,20150401,49.0668,49.4385,45.7213,46.0931,1028480
GAS,20150331,47.5799,49.4385,47.2082,49.0668,1041160
GAS,20150330,48.6951,49.8103,47.5799,47.5799,444770
GAS,20150327,50.9255,51.6689,48.6951,48.6951,719800
GAS,20150326,50.5537,51.2972,48.6951,49.8103,1157060
GAS,20150325,55.7577,56.1294,52.0405,52.0406,1296740
GAS,20150324,56.5012,56.8729,54.6426,55.7577,384090
GAS,20150323,56.8729,57.6164,56.1295,56.5012,476500
GAS,20150320,56.1295,56.8729,55.7578,56.1295,384350
GAS,20150319,57.2446,57.2446,56.1295,56.1295,215120
GAS,20150318,57.2446,57.2446,56.1294,56.5012,152790
GAS,20150317,57.2446,57.6163,56.8729,57.2446,295300
